ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""5032110140""";ООО «Газсвязьсистема» ;г. Одинцово;;;;;;;Действует;;;28.04.2015;;06.06.2013;143005, Московская область, г. Одинцово, бульвар Маршала Крылова, д. 13, офис 5;143005, Московская область, г. Одинцово, бульвар Маршала Крылова, д. 13, офис 5;;;;;Общество с ограниченной ответственностью «Газсвязьсистема»;"""1045006454679""";;"""0001.04-2009-5032110140-С-068""";
"""7701286576""";ООО «КАРКАС МОНОЛИТ» ;г. Нижний Новгород;;;;;;;Действует;;;15.12.2014;;21.02.2013;603022, г. Нижний Новгород, ул. Тимирязева, д. 15, корп. 2;603022, г. Нижний Новгород, ул. Тимирязева, д. 15, корп. 2;;;;;Общество с ограниченной ответственностью «КАРКАС МОНОЛИТ»;"""1037739419960""";;"""0003.10-2009-7701286576-С-068""";
"""9909216420""";АО «МЕТ Мюхендислик Иншаат ве Меканик Электрик Тааххют Аноним Ширкети» ;;;;;;;;Действует;;;20.12.2014;;05.06.2014;34775, Турция, Стамбул, Умрание, Й.Дудуллу, Шерифали, ул. Эртугрул Гази, дом 2, этаж 1-2-3-4;34775, Турция, Стамбул, Умрание, Й.Дудуллу, Шерифали, ул. Эртугрул Гази, дом 2, этаж 1-2-3-4;;;;;Акционерное общество «МЕТ Мюхендислик Иншаат ве Меканик Электрик Тааххют Аноним Ширкети»;"""21490""";;"""0004.03-2009-9909216420-С-068""";
"""7728541456""";ООО «МК Теплоэнергомонтаж» ;г. Троицк;;;;;;;Действует;;;27.12.2014;;27.12.2012;"142191, г.Москва, г. Троицк, Микрорайон ""В"", д. 55, офис 95";"142191, г.Москва, г. Троицк, Микрорайон ""В"", д. 55, офис 95";;;;;Общество с ограниченной ответственностью «МК Теплоэнергомонтаж»;"""1057746414857""";;"""0005.07-2009-7728541456-С-068""";
"""7726191742""";ООО «ПРОМТЕХЭНЕРГО» ;г. Москва;;;;;;;Действует;;;24.12.2014;;02.03.2012;113638, г. Москва, Криворожская, д. 13, кв. 53;113638, г. Москва, Криворожская, д. 13, кв. 53;;;;;Общество с ограниченной ответственностью «ПРОМТЕХЭНЕРГО»;"""1027739853008""";;"""0006.03-2009-7726191742-С-068""";
"""5036065378""";ООО «ГазТеплоСтрой» ;г. Подольск;;;;;;;Действует;;;22.12.2014;;13.09.2012;142104, Московская область, г. Подольск, ул. Б. Серпуховская, д.32А;142104, Московская область, г. Подольск, ул. Б. Серпуховская, д.32А;;;;;Общество с ограниченной ответственностью «ГазТеплоСтрой»;"""1055014717460""";;"""0007.03-2009-5036065378-С-068""";
"""5050014329""";ООО «ГАРАНТ» ;г. Щелково;;;;;;;Действует;;;12.01.2015;;06.06.2013;141100, Московская область, г. Щелково, ул. Заречная, д. 137;141100, Московская область, г. Щелково, ул. Заречная, д. 137;;;;;Общество с ограниченной ответственностью «ГАРАНТ»;"""1035010204734""";;"""0009.03-2009-5050014329-С-068""";
"""5054011181""";ООО «ИмпульсСтройСервис» ;г. Юбилейный;;;;;;;Действует;;;12.01.2015;;06.06.2013;141090, Московская область, г. Юбилейный, ул. Лесная, д. 18;141090, Московская область, г. Юбилейный, ул. Лесная, д. 18;;;;;Общество с ограниченной ответственностью «ИмпульсСтройСервис»;"""1045003352217""";;"""0010.03-2009-5054011181-С-068""";
"""5050026067""";ЗАО «Экоаэросталкер» ;г. Щелково;;;;;;;Действует;;;12.01.2015;;31.07.2014;141100, Московская область, г. Щелково, ул. Заречная, д. 137;141100, Московская область, г. Щелково, ул. Заречная, д. 137;;;;;Закрытое акционерное общество «Экоаэросталкер»;"""1025006520109""";;"""0011.04-2009-5050026067-С-068""";
"""5050049297""";ОАО «Северо-Восточный Водоканал» ;;;;;;;;Действует;;;12.01.2015;;22.11.2012;141100, г. Щелково, ул. Заречная, д. 137;141100, г. Щелково, ул. Заречная, д. 137;;;;;Открытое акционерное общество «Северо-Восточный Водоканал»;"""1045010211355""";;"""0012.02-2009-5050049297-С-068""";
"""5009002587""";ООО «Научно-производственное предприятие «Климат» ;;;;;;;;Действует;;;15.12.2014;;07.11.2013;142000, г. Домодедово, Каширское шоссе, д. 14;142000, г. Домодедово, Каширское шоссе, д. 14;;;;;Общество с ограниченной ответственностью «Научно-производственное предприятие «Климат»;"""1035002001000""";;"""0013.04-2009-5009002587-С-068""";
"""7743649775""";ООО «СБ строй» ;г. Москва;;;;;;;Действует;;;03.02.2015;;21.06.2012;125599, г. Москва, ул. Ижорская, д. 5;125599, г. Москва, ул. Ижорская, д. 5;;;;;Общество с ограниченной ответственностью «СБ строй»;"""5077746988810""";;"""0014.04-2009-7743649775-С-068""";
"""7721259965""";ЗАО «227 УНР» ;г. Москва;;;;;;;Действует;;;13.12.2014;;24.11.2011;105000, г. Москва, Бакунинская, д. 10, стр.1;105000, г. Москва, Бакунинская, д. 10, стр.1;;;;;Закрытое акционерное общество «227 УНР»;"""1037721024153""";;"""0015.03-2010-7721259965-С-068""";
"""6658144267""";ООО «Техническая компания» ;г. Екатеринбург;;;;;;;Действует;;;13.05.2015;;12.12.2013;620078, г. Екатеринбург, ул. Студенческая, д. 51, оф.420;620078, г. Екатеринбург, ул. Студенческая, д. 51, оф.420;;;;;Общество с ограниченной ответственностью «Техническая компания»;"""1036602632417""";;"""0019.09-2009-6658144267-С-068""";
"""5003015710""";ООО «Абрис» ;;;;;;;;Действует;;;09.12.2014;;07.12.2012;142704, Московская обл., Ленинский район, г. Видное, Школьная, д. 22, 1;142704, Московская обл., Ленинский район, г. Видное, Школьная, д. 22, 1;;;;;Общество с ограниченной ответственностью «Абрис»;"""1025000651940""";;"""0023.03-2009-5003015710-С-068""";
"""6672255346""";ООО «Норма-Люкс» ;г. Екатеринбург;;;;;;;Действует;;;31.12.2014;;27.12.2012;620073, Свердловская обл., г. Екатеринбург, ул.Крестинского, д. 46а, офис 411;620073, Свердловская обл., г. Екатеринбург, ул.Крестинского, д. 46а, офис 411;;;;;Общество с ограниченной ответственностью «Норма-Люкс»;"""1076672044910""";;"""0024.02-2009-6672255346-С-068""";
"""6672200266""";ООО «Стройкомплекс-2» ;г. Екатеринбург;;;;;;;Действует;;;03.03.2015;;29.09.2011;620026, г. Екатеринбург, ул. Розы Люксембург, д.59;620026, г. Екатеринбург, ул. Розы Люксембург, д.59;;;;;Общество с ограниченной ответственностью «Стройкомплекс-2»;"""1056604550903""";;"""0025.02-2009-6672200266-С-068""";
"""6658348912""";ООО «Проектно-Строительная Компания «Лавис» ;г. Екатеринбург;;;;;;;Действует;;;04.05.2015;;15.11.2012;620028, г. Екатеринбург, ул. Крылова, д.27;620028, г. Екатеринбург, ул. Крылова, д.27;;;;;Общество с ограниченной ответственностью «Проектно-Строительная Компания «Лавис»;"""1096658012857""";;"""0026.03-2009-6658348912-С-068""";
"""6658312560""";ООО «РСК «СтройМакс» ;г. Екатеринбург;;;;;;;Действует;;;24.06.2015;;22.11.2012;620072, г. Екатеринбург, ул. Бетонщиков, д. 6, кв.13;620072, г. Екатеринбург, ул. Бетонщиков, д. 6, кв.13;;;;;Общество с ограниченной ответственностью «РСК «СтройМакс»;"""1086658015564""";;"""0027.02-2009-6658312560-С-068""";
"""6670255816""";ООО «Техническая компания» ;г. Екатеринбург;;;;;;;Приостановлен;;;06.06.2014;;20.09.2012;620062, г. Екатеринбург, пр-т Ленина, д. 68, оф.141;620062, г. Екатеринбург, пр-т Ленина, д. 68, оф.141;;;;;Общество с ограниченной ответственностью «Техническая компания»;"""1096670014594""";;"""0028.06-2009-6670255816-С-068""";
"""7715382689""";ООО Технический холдинг «Электросистемы» ;;;;;;;;Действует;;;13.12.2014;;21.04.2014;107140, г. Москва, ул. Верхняя Красносельская, д. 2/1,стр.3;107140, г. Москва, ул. Верхняя Красносельская, д. 2/1,стр.3;;;;;Общество с ограниченной ответственностью Технический холдинг «Электросистемы»;"""1037715045532""";;"""0030.03-2009-7715382689-С-068""";
"""7708582006""";ООО «Вятский Дом» ;г. Москва;;;;;;;Действует;;;27.01.2015;;13.02.2014;107113, г. Москва, площадь Сокольническая, дом 4А, пом. III, комн. 34;107113, г. Москва, площадь Сокольническая, дом 4А, пом. III, комн. 34;;;;;Общество с ограниченной ответственностью «Вятский Дом»;"""1057749204358""";;"""0032.03-2009-7708582006-С-068""";
"""5031027273""";ООО «Производственно-строительная фирма «МОСТ» ;г. Ногинск;;;;;;;Действует;;;21.03.2015;;27.06.2013;142400, Московская обл., г. Ногинск, пер. Пожарный, д.1;142400, Московская обл., г. Ногинск, пер. Пожарный, д.1;;;;;Общество с ограниченной ответственностью «Производственно-строительная фирма «МОСТ»;"""1035006115385""";;"""0033.06-2009-5031027273-С-068""";
"""7718765270""";ООО «Квадра-ПМ» ;г. Москва;;;;;;;Действует;;;27.03.2015;;02.08.2012;115230, г. Москва, проезд Хлебозаводский, д. 7, стр. 9;115230, г. Москва, проезд Хлебозаводский, д. 7, стр. 9;;;;;Общество с ограниченной ответственностью «Квадра-ПМ»;"""1097746316997""";;"""0034.03-2009-7718765270-С-068""";
"""5007063496""";ООО «МиТ» ;г. Дмитров;;;;;;;Действует;;;12.01.2015;;24.04.2014;141800, Московская область, г. Дмитров, ул. Промышленная, д.18;141800, Московская область, г. Дмитров, ул. Промышленная, д.18;;;;;Общество с ограниченной ответственностью «МиТ»;"""1075007007272""";;"""0036.10-2009-5007063496-С-068""";
"""7729509769""";ООО «ИНТЕЛСТРОЙ» ;;;;;;;;Действует;;;15.06.2015;;26.07.2012;119361, г. Москва, Озерная, д. 4/9;119361, г. Москва, Озерная, д. 4/9;;;;;Общество с ограниченной ответственностью «ИНТЕЛСТРОЙ»;"""1047796498848""";;"""0037.02-2009-7729509769-С-068""";
"""7731553980""";ООО «АВИАПРОМНАЛАДКА» ;;;;;;;;Действует;;;31.12.2014;;20.02.2014;121467, г. Москва, ул. Молодогвардейская, д. 7;121467, г. Москва, ул. Молодогвардейская, д. 7;;;;;Общество с ограниченной ответственностью «АВИАПРОМНАЛАДКА»;"""1067758519102""";;"""0038.04-2009-7731553980-С-068""";
"""7727631139""";ООО «ИНСТРАКТ» ;;;;;;;;Действует;;;21.12.2014;;25.04.2012;125315, г. Москва, Ленинградский пр-т, д. 72,стр.4;125315, г. Москва, Ленинградский пр-т, д. 72,стр.4;;;;;Общество с ограниченной ответственностью «ИНСТРАКТ»;"""1077762079053""";;"""0045.05-2009-7727631139-С-068""";
"""7730559108""";ООО «НТС-строймонтаж» ;;;;;;;;Действует;;;08.10.2014;;23.09.2013;121108, г. Москва, Олеко Дундича, д. 27;121108, г. Москва, Олеко Дундича, д. 27;;;;;Общество с ограниченной ответственностью «НТС-строймонтаж»;"""5077746436257""";;"""0046.03-2009-7730559108-С-068""";
"""7704193432""";ООО Фирма «Апекс СС» ;г. Москва;;;;;;;Действует;;;09.05.2015;;27.09.2012;119121, г. Москва, пер. 1-й Неопалимовский, д. 16/13, офис4;119121, г. Москва, пер. 1-й Неопалимовский, д. 16/13, офис4;;;;;Общество с ограниченной ответственностью Фирма «Апекс СС»;"""1037700123196""";;"""0053.02-2009-7704193432-С-068""";
"""2311109170""";ООО «КраснодарСпецМонтаж» ;г. Краснодар;;;;;;;Действует;;;07.08.2015;;09.06.2012;350072, г. Краснодар, Ростовское шоссе, д. 14/2, офис 213а, а/я 1953;350072, г. Краснодар, Ростовское шоссе, д. 14/2, офис 213а, а/я 1953;;;;;Общество с ограниченной ответственностью «КраснодарСпецМонтаж»;"""1082311004270""";;"""0054.02-2009-2311109170-С-068""";
